fpr	tpr	threshold	gene	shuffled
0.4485981308411215	0.5333333333333333	0.5097839005274863	Ras	False
0.4532710280373832	0.5333333333333333	0.5082390384985226	Ras	False
0.45794392523364486	0.5333333333333333	0.5078930133571676	Ras	False
0.46261682242990654	0.5333333333333333	0.5063505398341197	Ras	False
0.4672897196261682	0.5333333333333333	0.5041887374105024	Ras	False
0.4719626168224299	0.5333333333333333	0.5033501827884916	Ras	False
0.4766355140186916	0.5333333333333333	0.5022792343733402	Ras	False
0.48130841121495327	0.5333333333333333	0.5018703474686478	Ras	False
0.48130841121495327	0.5666666666666667	0.5013196287545184	Ras	False
0.48130841121495327	0.6	0.4977784336776681	Ras	False
0.48598130841121495	0.6	0.4970247674311569	Ras	False
0.49065420560747663	0.6	0.4963920037790249	Ras	False
0.4953271028037383	0.6	0.4938372497156268	Ras	False
0.5	0.6	0.4934883538845324	Ras	False
0.5046728971962616	0.6	0.4909132194284699	Ras	False
0.5093457943925234	0.6	0.4907198785144625	Ras	False
0.514018691588785	0.6	0.4873334403722978	Ras	False
0.5186915887850467	0.6	0.4842520107906283	Ras	False
0.5186915887850467	0.6333333333333333	0.4770929511523305	Ras	False
0.5186915887850467	0.6666666666666666	0.4749546457738611	Ras	False
0.5233644859813084	0.6666666666666666	0.4735382242836218	Ras	False
0.5280373831775701	0.6666666666666666	0.47350162493120396	Ras	False
0.5327102803738317	0.6666666666666666	0.4694713122113393	Ras	False
0.5373831775700935	0.6666666666666666	0.4666407689648286	Ras	False
0.5420560747663551	0.6666666666666666	0.4645503772825032	Ras	False
0.5467289719626168	0.6666666666666666	0.4640476264086656	Ras	False
0.5514018691588785	0.6666666666666666	0.4623351178761813	Ras	False
0.5560747663551402	0.6666666666666666	0.4618270235988471	Ras	False
0.5607476635514018	0.6666666666666666	0.4607959540688189	Ras	False
0.5654205607476636	0.6666666666666666	0.4602909122218662	Ras	False
0.5700934579439252	0.6666666666666666	0.4601895921630937	Ras	False
0.5747663551401869	0.6666666666666666	0.4601626359976786	Ras	False
0.5794392523364486	0.6666666666666666	0.4574121327178414	Ras	False
0.5841121495327103	0.6666666666666666	0.4551676667068874	Ras	False
0.5841121495327103	0.7	0.4535810573254784	Ras	False
0.5887850467289719	0.7	0.44980004400531104	Ras	False
0.5934579439252337	0.7	0.4486166477187192	Ras	False
0.5981308411214953	0.7	0.4481426877424045	Ras	False
0.602803738317757	0.7	0.4479711853985365	Ras	False
0.6074766355140186	0.7	0.4467387329296104	Ras	False
0.6121495327102804	0.7	0.4447992603254401	Ras	False
0.616822429906542	0.7	0.4434660537385678	Ras	False
0.6214953271028038	0.7	0.4433159976770459	Ras	False
0.6261682242990654	0.7	0.4429771910342474	Ras	False
0.6308411214953271	0.7	0.4424939661083835	Ras	False
0.6308411214953271	0.7333333333333333	0.4393801583464125	Ras	False
0.6308411214953271	0.7666666666666667	0.4382614102868415	Ras	False
0.6355140186915887	0.7666666666666667	0.43729677348561496	Ras	False
0.6355140186915887	0.8	0.4355275127548345	Ras	False
0.6401869158878505	0.8	0.4350055302196909	Ras	False
0.6448598130841121	0.8	0.4348313387427915	Ras	False
0.6495327102803738	0.8	0.4315868775590399	Ras	False
0.6542056074766355	0.8	0.4313003721330242	Ras	False
0.6588785046728972	0.8	0.4299688930414102	Ras	False
0.6635514018691588	0.8	0.429324576678467	Ras	False
0.6682242990654206	0.8	0.4262766816336183	Ras	False
0.6682242990654206	0.8333333333333334	0.42564450053597497	Ras	False
0.6728971962616822	0.8333333333333334	0.4243510079135097	Ras	False
0.6728971962616822	0.8666666666666667	0.4227775015139425	Ras	False
0.677570093457944	0.8666666666666667	0.4185700542707882	Ras	False
0.6822429906542056	0.8666666666666667	0.41724635075670413	Ras	False
0.6869158878504673	0.8666666666666667	0.41647615811554345	Ras	False
0.6915887850467289	0.8666666666666667	0.4163665916636274	Ras	False
0.6962616822429907	0.8666666666666667	0.4148047373714676	Ras	False
0.7009345794392523	0.8666666666666667	0.4146584887689563	Ras	False
0.705607476635514	0.8666666666666667	0.41392270233832	Ras	False
0.7102803738317757	0.8666666666666667	0.4118814543952221	Ras	False
0.7102803738317757	0.9	0.4117582319096713	Ras	False
0.7149532710280374	0.9	0.41130159488435375	Ras	False
0.719626168224299	0.9	0.4112087724720188	Ras	False
0.7242990654205608	0.9	0.4100890425067216	Ras	False
0.7289719626168224	0.9	0.4051641056826453	Ras	False
0.7336448598130841	0.9	0.4050905790856392	Ras	False
0.7383177570093458	0.9	0.4047535118073672	Ras	False
0.7429906542056075	0.9	0.4034440701862802	Ras	False
0.7476635514018691	0.9	0.4029484604851202	Ras	False
0.7523364485981309	0.9	0.4023550604066172	Ras	False
0.7570093457943925	0.9	0.40210880114023295	Ras	False
0.7570093457943925	0.9333333333333333	0.4018382416460144	Ras	False
0.7616822429906542	0.9333333333333333	0.4015703695078303	Ras	False
0.7663551401869159	0.9333333333333333	0.4008605116893458	Ras	False
0.7710280373831776	0.9333333333333333	0.3967142570297322	Ras	False
0.7757009345794392	0.9333333333333333	0.3955113772540589	Ras	False
0.780373831775701	0.9333333333333333	0.3920272461064783	Ras	False
0.7850467289719626	0.9333333333333333	0.3882848147236628	Ras	False
0.7897196261682243	0.9333333333333333	0.38709624954940014	Ras	False
0.794392523364486	0.9333333333333333	0.38420068952871794	Ras	False
0.7990654205607477	0.9333333333333333	0.3820288186491317	Ras	False
0.8037383177570093	0.9333333333333333	0.3794414387017143	Ras	False
0.8084112149532711	0.9333333333333333	0.3766220918963441	Ras	False
0.8130841121495327	0.9333333333333333	0.37646394963179614	Ras	False
0.8177570093457944	0.9333333333333333	0.3687932158159396	Ras	False
0.822429906542056	0.9333333333333333	0.3681719021754841	Ras	False
0.8271028037383178	0.9333333333333333	0.3677916130467982	Ras	False
0.8317757009345794	0.9333333333333333	0.3666866383665675	Ras	False
0.8364485981308412	0.9333333333333333	0.3638174120980927	Ras	False
0.8411214953271028	0.9333333333333333	0.3609839809741694	Ras	False
0.8457943925233645	0.9333333333333333	0.3588418549196769	Ras	False
0.8504672897196262	0.9333333333333333	0.3581549492048042	Ras	False
0.8504672897196262	0.9666666666666667	0.3544418538808499	Ras	False
0.8551401869158879	0.9666666666666667	0.35429633630495155	Ras	False
0.8598130841121495	0.9666666666666667	0.3532255645784035	Ras	False
0.8644859813084113	0.9666666666666667	0.3520704754080889	Ras	False
0.8691588785046729	0.9666666666666667	0.3499096808150459	Ras	False
0.8738317757009346	0.9666666666666667	0.34659481935348924	Ras	False
0.8785046728971962	0.9666666666666667	0.3456127771309592	Ras	False
0.883177570093458	0.9666666666666667	0.340488164653859	Ras	False
0.8878504672897196	0.9666666666666667	0.3396192204185753	Ras	False
0.8925233644859814	0.9666666666666667	0.3389825138914444	Ras	False
0.897196261682243	0.9666666666666667	0.33859601572051434	Ras	False
0.9018691588785047	0.9666666666666667	0.33347169750263483	Ras	False
0.9065420560747663	0.9666666666666667	0.3326344103506839	Ras	False
0.9112149532710281	0.9666666666666667	0.32537213325263764	Ras	False
0.9112149532710281	1.0	0.31732459642327343	Ras	False
0.9158878504672897	1.0	0.3167509170699083	Ras	False
0.9205607476635514	1.0	0.3066211279782431	Ras	False
0.9252336448598131	1.0	0.2949794134854246	Ras	False
0.9299065420560748	1.0	0.28978406829384545	Ras	False
0.9345794392523364	1.0	0.28144266590481554	Ras	False
0.9392523364485982	1.0	0.2773077448554058	Ras	False
0.9439252336448598	1.0	0.2700011025399623	Ras	False
0.9485981308411215	1.0	0.2632610455154479	Ras	False
0.9532710280373832	1.0	0.2590316449688813	Ras	False
0.9579439252336449	1.0	0.2571360785928829	Ras	False
0.9626168224299065	1.0	0.2397361476515884	Ras	False
0.9672897196261683	1.0	0.23917299701498435	Ras	False
0.9719626168224299	1.0	0.2334016985073656	Ras	False
0.9766355140186916	1.0	0.18941038175296546	Ras	False
0.9813084112149533	1.0	0.18498544454555585	Ras	False
0.985981308411215	1.0	0.17358520680514472	Ras	False
0.9906542056074766	1.0	0.1376882544058127	Ras	False
0.9953271028037384	1.0	0.10743728778973484	Ras	False
1.0	1.0	0.08094805924805477	Ras	False
0.0	0.0	1.8683139581143915	Ras	True
0.004672897196261682	0.0	0.8683139581143916	Ras	True
0.009345794392523364	0.0	0.8669025848351748	Ras	True
0.014018691588785047	0.0	0.8473478193997805	Ras	True
0.018691588785046728	0.0	0.8154018407711144	Ras	True
0.02336448598130841	0.0	0.7550229169740521	Ras	True
0.028037383177570093	0.0	0.7491629365358503	Ras	True
0.03271028037383177	0.0	0.7440184578848552	Ras	True
0.037383177570093455	0.0	0.7148387209598155	Ras	True
0.04205607476635514	0.0	0.7105865572789436	Ras	True
0.04672897196261682	0.0	0.7104827422993456	Ras	True
0.0514018691588785	0.0	0.7055838690321197	Ras	True
0.056074766355140186	0.0	0.7037674840729636	Ras	True
0.056074766355140186	0.03333333333333333	0.6957975314276557	Ras	True
0.06074766355140187	0.03333333333333333	0.6929533135492595	Ras	True
0.06542056074766354	0.03333333333333333	0.6918727960349534	Ras	True
0.07009345794392523	0.03333333333333333	0.6894847551040352	Ras	True
0.07476635514018691	0.03333333333333333	0.6856478559736382	Ras	True
0.07476635514018691	0.06666666666666667	0.6824488141872698	Ras	True
0.0794392523364486	0.06666666666666667	0.6709981392818389	Ras	True
0.0794392523364486	0.1	0.6696864769156499	Ras	True
0.08411214953271028	0.1	0.6687692639624281	Ras	True
0.08878504672897196	0.1	0.6613950218319421	Ras	True
0.08878504672897196	0.13333333333333333	0.6609937037743683	Ras	True
0.09345794392523364	0.13333333333333333	0.6555942984432418	Ras	True
0.09345794392523364	0.16666666666666666	0.6548590993319097	Ras	True
0.09813084112149532	0.16666666666666666	0.651204979396818	Ras	True
0.102803738317757	0.16666666666666666	0.6487561529141016	Ras	True
0.10747663551401869	0.16666666666666666	0.645743643675596	Ras	True
0.11214953271028037	0.16666666666666666	0.6441046520490461	Ras	True
0.11682242990654206	0.16666666666666666	0.6426812410777756	Ras	True
0.11682242990654206	0.2	0.641255993241616	Ras	True
0.12149532710280374	0.2	0.6395296237706714	Ras	True
0.1261682242990654	0.2	0.6357303705102294	Ras	True
0.1308411214953271	0.2	0.6269810540140118	Ras	True
0.13551401869158877	0.2	0.6265342085829139	Ras	True
0.14018691588785046	0.2	0.6243396878198534	Ras	True
0.14485981308411214	0.2	0.6227872216433837	Ras	True
0.14953271028037382	0.2	0.6188256332408579	Ras	True
0.1542056074766355	0.2	0.6155423789516458	Ras	True
0.1588785046728972	0.2	0.6148590545472357	Ras	True
0.16355140186915887	0.2	0.6131272878897951	Ras	True
0.16822429906542055	0.2	0.6119586621884234	Ras	True
0.17289719626168223	0.2	0.6088974283429455	Ras	True
0.17757009345794392	0.2	0.60531605460772	Ras	True
0.1822429906542056	0.2	0.6033000853862417	Ras	True
0.18691588785046728	0.2	0.5966780871794802	Ras	True
0.19158878504672897	0.2	0.5920775883239856	Ras	True
0.19626168224299065	0.2	0.5916454711165012	Ras	True
0.20093457943925233	0.2	0.5903045076703762	Ras	True
0.20093457943925233	0.23333333333333334	0.5888580979065371	Ras	True
0.205607476635514	0.23333333333333334	0.5874263122450912	Ras	True
0.205607476635514	0.26666666666666666	0.5865955811820666	Ras	True
0.2102803738317757	0.26666666666666666	0.5861176753990177	Ras	True
0.21495327102803738	0.26666666666666666	0.5857691096552488	Ras	True
0.21495327102803738	0.3	0.583391139677107	Ras	True
0.21962616822429906	0.3	0.5809073777292489	Ras	True
0.22429906542056074	0.3	0.5788576102301555	Ras	True
0.22897196261682243	0.3	0.5784073178267177	Ras	True
0.2336448598130841	0.3	0.5736702416665009	Ras	True
0.2383177570093458	0.3	0.5735133158226116	Ras	True
0.24299065420560748	0.3	0.5729282147226488	Ras	True
0.24766355140186916	0.3	0.5727973647340364	Ras	True
0.2523364485981308	0.3	0.5706094150569041	Ras	True
0.2570093457943925	0.3	0.5690243784667531	Ras	True
0.2616822429906542	0.3	0.5680577112705166	Ras	True
0.26635514018691586	0.3	0.5669226332594471	Ras	True
0.27102803738317754	0.3	0.5655146992650161	Ras	True
0.2757009345794392	0.3	0.5652711015418297	Ras	True
0.2803738317757009	0.3	0.5641204722695375	Ras	True
0.2803738317757009	0.3333333333333333	0.5634002791200868	Ras	True
0.2850467289719626	0.3333333333333333	0.5620060311087749	Ras	True
0.2897196261682243	0.3333333333333333	0.5601765527634885	Ras	True
0.29439252336448596	0.3333333333333333	0.5596611727126274	Ras	True
0.29439252336448596	0.36666666666666664	0.5537861725491346	Ras	True
0.29906542056074764	0.36666666666666664	0.5532739533791642	Ras	True
0.29906542056074764	0.4	0.552598009053943	Ras	True
0.3037383177570093	0.4	0.5511643182457534	Ras	True
0.308411214953271	0.4	0.5510728321387739	Ras	True
0.3130841121495327	0.4	0.5448339706222018	Ras	True
0.3177570093457944	0.4	0.5446515251181534	Ras	True
0.32242990654205606	0.4	0.5417431990905152	Ras	True
0.32710280373831774	0.4	0.5405181048892544	Ras	True
0.3317757009345794	0.4	0.5402125358191361	Ras	True
0.3364485981308411	0.4	0.5368983023769639	Ras	True
0.3411214953271028	0.4	0.5358411085169871	Ras	True
0.34579439252336447	0.4	0.5349778517047472	Ras	True
0.35046728971962615	0.4	0.5344946587215023	Ras	True
0.35514018691588783	0.4	0.5341869932185634	Ras	True
0.3598130841121495	0.4	0.5324891024754246	Ras	True
0.3644859813084112	0.4	0.5303648916249634	Ras	True
0.3691588785046729	0.4	0.5297343359582395	Ras	True
0.37383177570093457	0.4	0.5292977912277165	Ras	True
0.37850467289719625	0.4	0.5284722164956506	Ras	True
0.37850467289719625	0.43333333333333335	0.5281160979637576	Ras	True
0.38317757009345793	0.43333333333333335	0.5276481624398762	Ras	True
0.3878504672897196	0.43333333333333335	0.5276392291803846	Ras	True
0.3925233644859813	0.43333333333333335	0.5264330795421983	Ras	True
0.397196261682243	0.43333333333333335	0.5260794315616195	Ras	True
0.40186915887850466	0.43333333333333335	0.5244414895288192	Ras	True
0.40654205607476634	0.43333333333333335	0.5205015979037338	Ras	True
0.411214953271028	0.43333333333333335	0.5175787475407299	Ras	True
0.411214953271028	0.4666666666666667	0.5148162615547313	Ras	True
0.4158878504672897	0.4666666666666667	0.5147609420580403	Ras	True
0.4205607476635514	0.4666666666666667	0.5142602516810889	Ras	True
0.4252336448598131	0.4666666666666667	0.5132352721556448	Ras	True
0.42990654205607476	0.4666666666666667	0.5050069943047532	Ras	True
0.43457943925233644	0.4666666666666667	0.5030323465866237	Ras	True
0.4392523364485981	0.4666666666666667	0.5018930284518655	Ras	True
0.4439252336448598	0.4666666666666667	0.5016819700184278	Ras	True
0.4439252336448598	0.5	0.5016508749096652	Ras	True
0.4439252336448598	0.5333333333333333	0.5011279287955749	Ras	True
0.4485981308411215	0.5333333333333333	0.5008900190117659	Ras	True
0.4485981308411215	0.5666666666666667	0.4990483499791529	Ras	True
0.4532710280373832	0.5666666666666667	0.4974796466744222	Ras	True
0.45794392523364486	0.5666666666666667	0.4944829801938856	Ras	True
0.46261682242990654	0.5666666666666667	0.4942431830007655	Ras	True
0.4672897196261682	0.5666666666666667	0.4924986099232042	Ras	True
0.4719626168224299	0.5666666666666667	0.4918265425335671	Ras	True
0.4766355140186916	0.5666666666666667	0.4903411274338373	Ras	True
0.48130841121495327	0.5666666666666667	0.4902973445107056	Ras	True
0.48598130841121495	0.5666666666666667	0.4894569127674859	Ras	True
0.48598130841121495	0.6	0.4859231635627028	Ras	True
0.48598130841121495	0.6333333333333333	0.4833838657784846	Ras	True
0.49065420560747663	0.6333333333333333	0.48294501945213797	Ras	True
0.49065420560747663	0.6666666666666666	0.4825849314760174	Ras	True
0.4953271028037383	0.6666666666666666	0.4821146222535761	Ras	True
0.5	0.6666666666666666	0.4819966297737153	Ras	True
0.5046728971962616	0.6666666666666666	0.4804477686774579	Ras	True
0.5093457943925234	0.6666666666666666	0.4796085357688488	Ras	True
0.514018691588785	0.6666666666666666	0.478042620732375	Ras	True
0.5186915887850467	0.6666666666666666	0.4766699148732872	Ras	True
0.5233644859813084	0.6666666666666666	0.4759652095689164	Ras	True
0.5280373831775701	0.6666666666666666	0.4756412103766958	Ras	True
0.5327102803738317	0.6666666666666666	0.4753442180802588	Ras	True
0.5373831775700935	0.6666666666666666	0.4741031281329602	Ras	True
0.5420560747663551	0.6666666666666666	0.4739173615766252	Ras	True
0.5467289719626168	0.6666666666666666	0.473684914289561	Ras	True
0.5514018691588785	0.6666666666666666	0.4726411180369039	Ras	True
0.5560747663551402	0.6666666666666666	0.4724935813098651	Ras	True
0.5607476635514018	0.6666666666666666	0.4720555626448311	Ras	True
0.5607476635514018	0.7	0.4718523619828937	Ras	True
0.5654205607476636	0.7	0.4699420400855795	Ras	True
0.5700934579439252	0.7	0.4691260712655048	Ras	True
0.5700934579439252	0.7333333333333333	0.4665388108024538	Ras	True
0.5747663551401869	0.7333333333333333	0.4658302588857587	Ras	True
0.5794392523364486	0.7333333333333333	0.4655320381656843	Ras	True
0.5841121495327103	0.7333333333333333	0.464206510772391	Ras	True
0.5887850467289719	0.7333333333333333	0.4641117826376706	Ras	True
0.5934579439252337	0.7333333333333333	0.4634871683378375	Ras	True
0.5981308411214953	0.7333333333333333	0.462352585674418	Ras	True
0.602803738317757	0.7333333333333333	0.4620998798441085	Ras	True
0.6074766355140186	0.7333333333333333	0.4619664785515126	Ras	True
0.6121495327102804	0.7333333333333333	0.4618801894182437	Ras	True
0.616822429906542	0.7333333333333333	0.461686560230628	Ras	True
0.6214953271028038	0.7333333333333333	0.4601189933914041	Ras	True
0.6261682242990654	0.7333333333333333	0.4595790153905064	Ras	True
0.6308411214953271	0.7333333333333333	0.4578341575490869	Ras	True
0.6355140186915887	0.7333333333333333	0.4574948889177271	Ras	True
0.6401869158878505	0.7333333333333333	0.4573214429786393	Ras	True
0.6448598130841121	0.7333333333333333	0.4543542749238758	Ras	True
0.6495327102803738	0.7333333333333333	0.4511994525451292	Ras	True
0.6495327102803738	0.7666666666666667	0.4507909526403275	Ras	True
0.6542056074766355	0.7666666666666667	0.4464592996757525	Ras	True
0.6588785046728972	0.7666666666666667	0.4461758522588408	Ras	True
0.6635514018691588	0.7666666666666667	0.4446871847345585	Ras	True
0.6682242990654206	0.7666666666666667	0.4426830604504457	Ras	True
0.6728971962616822	0.7666666666666667	0.44157778510766105	Ras	True
0.677570093457944	0.7666666666666667	0.4404057378084793	Ras	True
0.6822429906542056	0.7666666666666667	0.4386618399465972	Ras	True
0.6869158878504673	0.7666666666666667	0.43690988289916	Ras	True
0.6915887850467289	0.7666666666666667	0.43618982197100653	Ras	True
0.6962616822429907	0.7666666666666667	0.4358678152455529	Ras	True
0.7009345794392523	0.7666666666666667	0.431776720985475	Ras	True
0.705607476635514	0.7666666666666667	0.4300161509680482	Ras	True
0.7102803738317757	0.7666666666666667	0.4280051538091402	Ras	True
0.7149532710280374	0.7666666666666667	0.4277657350815977	Ras	True
0.719626168224299	0.7666666666666667	0.42765212791028095	Ras	True
0.7242990654205608	0.7666666666666667	0.4247683888316983	Ras	True
0.7289719626168224	0.7666666666666667	0.422837316418703	Ras	True
0.7289719626168224	0.8	0.4207727199832886	Ras	True
0.7336448598130841	0.8	0.419997631907099	Ras	True
0.7383177570093458	0.8	0.4186135438126545	Ras	True
0.7429906542056075	0.8	0.4182473832240354	Ras	True
0.7476635514018691	0.8	0.41438347804636255	Ras	True
0.7523364485981309	0.8	0.41346522454932794	Ras	True
0.7570093457943925	0.8	0.4120389550800793	Ras	True
0.7616822429906542	0.8	0.40842754421631183	Ras	True
0.7663551401869159	0.8	0.4075191369207053	Ras	True
0.7663551401869159	0.8333333333333334	0.4073680462100848	Ras	True
0.7710280373831776	0.8333333333333334	0.4062723491722887	Ras	True
0.7757009345794392	0.8333333333333334	0.4058267401515274	Ras	True
0.780373831775701	0.8333333333333334	0.4051652945632849	Ras	True
0.7850467289719626	0.8333333333333334	0.4048946853586822	Ras	True
0.7897196261682243	0.8333333333333334	0.402419940729534	Ras	True
0.794392523364486	0.8333333333333334	0.4020569958895429	Ras	True
0.7990654205607477	0.8333333333333334	0.4014156524114417	Ras	True
0.8037383177570093	0.8333333333333334	0.4007427381916322	Ras	True
0.8084112149532711	0.8333333333333334	0.4004097279466281	Ras	True
0.8130841121495327	0.8333333333333334	0.3997939040296344	Ras	True
0.8177570093457944	0.8333333333333334	0.39836397794507583	Ras	True
0.822429906542056	0.8333333333333334	0.3979568596147918	Ras	True
0.8271028037383178	0.8333333333333334	0.3961311460832422	Ras	True
0.8317757009345794	0.8333333333333334	0.3921261424913024	Ras	True
0.8364485981308412	0.8333333333333334	0.3870571823802637	Ras	True
0.8411214953271028	0.8333333333333334	0.38050237088645	Ras	True
0.8411214953271028	0.8666666666666667	0.375883853453719	Ras	True
0.8457943925233645	0.8666666666666667	0.3725665348843391	Ras	True
